"sample","a250","a254","a300","a365","a272","a340","a350","a400","a405","E2_E3","E4_E6","S325_375","S275_295","S350_400","S300_700","SR","E3_E4","site_date","site","Date"
"B1S11S5GW1_04182024",766.586866101737,744.108976079645,439.417924766962,171.582843251207,634.261068222849,256.08936190502,220.569164542763,91.6952971253087,84.1209414626429,4.46773611846152,29.5319641285328,0.0152029370830398,0.013064508209947,0.0174878899354851,0.0156834075401357,0.747060294760747,0.344155721994153,"5GW1_04182024","5GW1",2024-04-18
"B1S12S5GW7_04182024",593.685210003314,577.810246255984,332.779252864943,131.234907340438,484.143507268755,194.048079850779,167.309885400664,71.1508952290646,65.1271816789901,4.52383608930532,34.0670579516709,0.0150119539396607,0.013464030930225,0.0169575242868363,0.0157092890109771,0.793985649230457,0.335833573579121,"5GW7_04182024","5GW7",2024-04-18
"B1S13S6GW1_04182024",1309.86661448555,1266.35564306292,711.318454872798,283.31570752378,1046.95042774505,418.302802841178,361.577221735117,149.536551498005,136.369381404891,4.62334625190383,30.5450130301739,0.0148749348751946,0.0144731636671408,0.0173548026707167,0.0158559505326346,0.83395725907975,0.330320163322709,"6GW1_04182024","6GW1",2024-04-18
"B1S141S6GW2_04182024",1024.31993633583,986.571870028755,542.830584330724,212.311490753645,809.489495867434,315.57562537346,271.662925723531,113.536604828785,103.842647757059,4.82460903411201,29.7295427889512,0.015179517915671,0.0145098780584045,0.0172702706415888,0.0157621195745254,0.840165065130079,0.319870893302748,"6GW2_04182024","6GW2",2024-04-18
"B1S15S6GW3_04182024",1070.32537111441,1033.46786853519,605.035440484148,268.247358480624,865.760964044232,376.099822503504,329.855405140414,165.547687820358,155.135855878789,3.99006863358066,20.9052801372213,0.0131696203150934,0.0132992130155432,0.0139339770962062,0.0128015813208233,0.954444874117395,0.363920189445828,"6GW3_04182024","6GW3",2024-04-18
"B1S16S6GW5_04182024",880.835882996798,848.417254378279,464.01748020191,182.187060418145,692.018583127136,269.976504362883,232.104187301145,99.1755995725782,90.9526643407397,4.83478838165102,25.0848845601546,0.0151581837192011,0.0148638527192782,0.0169366418261553,0.0154257525390232,0.87761510645658,0.318211944617654,"6GW5_04182024","6GW5",2024-04-18
"B1S17S9GW3_04182024",1659.17148335059,1606.07979137441,918.592447482652,361.518520597809,1339.1267809121,540.551888308883,465.781370682011,184.7635396101,167.424820142881,4.58945085470856,45.0862747518296,0.0151851321175864,0.0140434224619139,0.0181144706896521,0.016567861477802,0.775259884901647,0.336566023190108,"9GW3_04182024","9GW3",2024-04-18
"B1S18S9GW2_04182024",1652.64955742531,1593.5326907902,848.212584640811,302.177450182671,1297.51725607833,473.387769753692,401.142214872222,140.533477461208,125.35846080602,5.46913595447397,92.6984974388711,0.0169515774707493,0.0160148392520561,0.0204178345940604,0.0192929503943669,0.784355421152981,0.297068125737007,"9GW2_04182024","9GW2",2024-04-18
"B2S19S9GW4_04182024",1019.04864367881,983.265313281394,529.627560561136,191.590642763852,802.779458957185,296.581647457864,251.867542327825,93.1124986657622,83.6896863364372,5.31888524918651,25.1532172338192,0.0166330838424524,0.015444491662304,0.0194755259121004,0.0179929155675196,0.793020518778812,0.301629319626968,"9GW4_04182024","9GW4",2024-04-18
"B2S21S5GW5_04182024",1063.36849301997,1030.50105730034,587.234775795114,225.949000275069,859.12137980879,341.476451396212,292.986453837488,113.687237179994,102.737772829584,4.70623234325191,45.9286501609899,0.0156208963741401,0.0141707594118292,0.0185300619750418,0.017102963394507,0.764744307434907,0.331369336282679,"5GW5_04182024","5GW5",2024-04-18
"B2S24S5GW2_04182024",594.648736415352,577.621437786363,325.312770313055,121.477825965006,479.574278980917,185.194276425592,157.980725939346,62.0672863050754,56.251331812931,4.89512165443799,83.0460138770669,0.0160001823566699,0.0139315711314029,0.0184205281901908,0.0170734521337128,0.756306821800129,0.320615310150741,"5GW2_04182024","5GW2",2024-04-18
"B2S26S5GW3_04182024",1136.88617055646,1100.6131791116,654.137929575589,263.474619795193,933.401966864473,388.34372985286,334.724880328114,145.037753923877,133.010639399622,4.31497413845858,32.4844629641283,0.0148559040611711,0.0127980455369372,0.0165563385646252,0.0153278252038915,0.772999747920227,0.352843067140381,"5GW3_04182024","5GW3",2024-04-18
"B2S31S9GW1_04182024",1022.90793428762,990.53705428305,566.961933719562,222.309167737961,828.819818555175,333.200420997845,286.877121650551,114.26986759516,103.664804383669,4.60128542918814,36.0023007008783,0.0152581273880367,0.0141507161144874,0.018086037160918,0.0164213367134309,0.782411093628935,0.336383600751831,"9GW1_04182024","9GW1",2024-04-18
"B2S32S6GW4_04182024",1064.65572814741,1031.84121102707,630.494953257215,303.465148293326,870.830363762433,410.726020070191,365.471355844897,196.902444046947,185.553271896376,3.50832948737272,19.1147497255606,0.011707967819852,0.0120759642599378,0.0124597173914623,0.0115443482984081,0.969200494724911,0.398051575844082,"6GW4_04182024","6GW4",2024-04-18
"B2S33S5GW6_04182024",1072.41403121682,1041.13983307528,619.408652316545,253.265416707236,882.045168691821,370.763010734606,321.803075644144,135.250118965144,123.424401653215,4.23434847583822,26.2978563697286,0.014502533427425,0.0130111014693374,0.0170183003481883,0.0154894444009143,0.764535893898626,0.356112597900955,"5GW6_04182024","5GW6",2024-04-18
"B2S36S5GW4_04182024",820.990546143713,794.000990112751,438.810113434229,161.353177734911,658.405155647105,248.847953833021,211.911544207345,78.4411540852665,70.4068221439247,5.08815852076075,80.6744265622448,0.0163643937908335,0.0148571242113695,0.0194581240507344,0.0181198794978314,0.763543503609676,0.313410130379917,"5GW4_04182024","5GW4",2024-04-18
"B1S115GW2_05082024",523.803182417247,508.758699388417,288.865057030994,113.724296061708,426.226531827598,168.192305869398,145.036904148529,62.5570738074222,57.4305073696216,4.60590393219954,30.0073065643751,0.0149517031374827,0.0139846541816929,0.0167795992016712,0.0153345347326422,0.833431955889629,0.330593474021344,"2_05082024","2",2024-05-08
"B1S125GW3_05082024",1265.1657745293,1223.46125942412,747.76156523951,328.245901472087,1060.24358786593,462.984742505411,405.00333608386,195.366793508459,181.240805360762,3.85432314266654,28.1769331833724,0.0133808522519452,0.0130047385051375,0.0144813561423651,0.0136583888294359,0.89803319366563,0.378422070122055,"3_05082024","3",2024-05-08
"B2S135GW5_05082024",1275.31632536185,1238.76826054384,741.271658475054,327.525990080221,1048.32817313154,460.169283821382,404.485412334829,195.051163217653,181.540119164596,3.89378664285387,21.4240849509609,0.0130712677358116,0.0127753193728973,0.014537067569203,0.0132467443618506,0.878809932751633,0.371473259751877,"5_05082024","5",2024-05-08
"B2S145GW6_05082024",1191.96801518862,1156.18091743352,656.253187240913,255.252574263802,968.746807379002,381.073959305788,328.213484299891,134.948110163366,123.764431967115,4.66975903622712,23.9531580918396,0.015243877748459,0.0142862148468881,0.0176277819174323,0.0158123043266777,0.81043746251253,0.32959717078854,"6_05082024","6",2024-05-08
"B2S156GW2_05082024",1127.64098696597,1089.53425338019,638.058965929431,294.500422747937,903.004656234345,405.375739706364,358.094538290299,187.448415439523,176.548857379416,3.82899615709931,21.2743493412017,0.0124212223110703,0.0130099757853022,0.0131754372473224,0.012173401525412,0.987441672036059,0.372063327471091,"2_05082024","2",2024-05-08
"B2S166GW5_05082024",756.107813470079,726.579073642167,394.652245482943,151.758591541399,589.753837816406,226.40880592999,194.285460232968,82.7193976165035,75.9919761443365,4.98230647629474,25.2646634076591,0.0154724032256354,0.0147226565571552,0.017051152779417,0.0155325316891394,0.863440539628936,0.311609312934182,"5_05082024","5",2024-05-08
"B2S179GW1_05082024",1689.63592768506,1635.90601276015,921.822545219499,358.444405154591,1363.15138715366,537.506200584598,462.729971177365,184.350177836531,167.53813889672,4.71380192684651,31.1769655934481,0.0152903867273332,0.0144484078911393,0.0181149186263527,0.0164332054067985,0.79759717331109,0.328567898395155,"1_05082024","1",2024-05-08
"B2S189GW2_05082024",1443.04663262594,1395.26389681969,775.749570599706,291.999103233108,1155.33936163631,445.682752794851,381.09164881517,144.701269798665,130.497508448609,4.94195570002805,38.8119430324949,0.0159593836286367,0.0148220512460369,0.0189793978091112,0.017451565599409,0.780954769751514,0.319425417521891,"2_05082024","2",2024-05-08
"B2S199GW3_05082024",1148.84478438588,1108.17201151562,597.337727844215,223.115895361641,903.665384554143,339.951546991049,290.806208741533,113.149538559981,102.730752833175,5.14909429704123,24.0384005087772,0.0159042380043426,0.0154901992411257,0.0186517811526675,0.0167764751783517,0.830494370180315,0.306767851433196,"3_05082024","3",2024-05-08
"B2S209GW4_05082024",668.485928164462,645.126582239672,332.456430512918,118.261396879044,515.563200156472,183.985006967423,155.913760507051,56.8804885880978,51.0190838042561,5.65261315869776,50.2187877116862,0.0168422486837888,0.0164262484339513,0.0197148953134471,0.0181352513868061,0.833189736632653,0.285192103429821,"4_05082024","4",2024-05-08
"B2S22BrSt5_GW4BANK4__05082024",816.535777353938,790.186161008229,442.388226785582,169.890368682758,656.936892795431,256.255704751289,219.943157538611,87.1955564874168,79.1493934842361,4.80625113527586,36.2759468088021,0.0155510923972933,0.0145265889423162,0.0182517859266777,0.0166861733649579,0.795899590356438,0.324297890036852,"rSt5_GW4BANK4__05082024","rSt5",NA
"B1S15GW2_05302024",1007.28010851428,976.994959148945,573.926166618923,231.257858954521,824.499706737006,341.984698247286,295.124326014919,123.536342776136,112.823143768705,4.35565784906955,35.6755482539296,0.0148794376241411,0.0132167482588186,0.0171430022534378,0.0156759596340228,0.770970455666142,0.350037321119023,"2_05302024","2",2024-05-30
"B1S25GW3_05302024",768.752287050403,745.65133966848,438.538542137376,174.696438462941,632.153464010313,258.679381085614,222.910083343479,94.215696588441,86.1844499595264,4.40050348944853,42.1955283616596,0.0150258747233449,0.0132339079598021,0.0170580648176854,0.0158344860155045,0.775815316757474,0.346917342360873,"3_05302024","3",2024-05-30
"B1S35GW4_05302024",452.133864771662,439.02273038825,247.788939985758,96.633153280421,368.326221054421,143.193341139129,123.247886430191,52.7472526953982,48.464409493877,4.67886899498776,56.6810212196757,0.0151271664369917,0.0143329737372448,0.0170309362429976,0.0160444973294492,0.841584604201543,0.326163843526953,"4_05302024","4",2024-05-30
"B1S45GW5_05302024",738.705846982793,715.640660588591,406.436108959855,158.232446319166,597.725920672925,236.747836568931,203.5618139318,81.5921035170052,74.264864410991,4.66848528330764,80.0321989841268,0.0153365866381492,0.0142888344747514,0.0179891431781637,0.0164530946137366,0.794303226853849,0.330819431604423,"5_05302024","5",2024-05-30
"B1S55GW6_05302024",1086.99574436139,1053.50635963391,597.563486435261,231.50041182622,881.481841164582,347.046348321973,298.406027804827,119.119182383385,108.227788179112,4.69543762702834,33.3041714413568,0.0153836038451769,0.0143465686561892,0.0180663043535143,0.0163764155001179,0.794106441221248,0.329420268941302,"6_05302024","6",2024-05-30
"B1S66GW3_05302024",728.552694643562,702.000096068345,382.638049433972,136.48115043767,576.577739553319,212.414557497062,179.779213985773,66.9353713701062,60.3680338230725,5.33811953011261,661.419482095418,0.0169670830040324,0.0149773276430339,0.0195634903901229,0.0183163058963567,0.765575433849755,0.302584798330828,"3_05302024","3",2024-05-30
"B2S79GW1_05302024",1368.30631450669,1323.04465528996,740.943738185619,282.554514611051,1098.92682770116,427.49069430387,366.60783578868,143.103760843205,129.636492538657,4.84262768333476,32.5430920079835,0.0156698234948518,0.014598060697184,0.0184443079747678,0.016723053982916,0.791466978167707,0.323111311923315,"1_05302024","1",2024-05-30
"B2S89GW4_05302024",889.283579531456,856.085388084038,446.282388458953,158.61868853476,691.356922456529,246.813326327197,209.351915749593,75.6931435670868,68.0054006860592,5.60642373068529,28.2118671427669,0.0168016715676728,0.0163981171996823,0.0197977835547801,0.0178520776936075,0.828280456461653,0.288304566066216,"4_05302024","4",2024-05-30
"B2S99GW5_05302024",1179.87136699288,1138.22475591613,605.100071269304,219.142782659689,928.910393545901,338.806449314377,288.208042291853,106.473607525623,95.8927591890228,5.38403023213009,34.2103237219937,0.0164923659782867,0.016048608237246,0.0194932331822459,0.0176874152807814,0.823291246105997,0.297662168700312,"5_05302024","5",2024-05-30
